Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","256","Luxembourg","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","71104.919108","X","Sources internationales sûres",""
"MK","Indicateurs macro","256","Luxembourg","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","115480.86757","X","Sources internationales sûres",""
"MK","Indicateurs macro","256","Luxembourg","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.609168","Fc","Donnée calculée",""
"MK","Indicateurs macro","154","Macédoine du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","12694.823394","X","Sources internationales sûres",""
"MK","Indicateurs macro","154","Macédoine du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6093.14769","X","Sources internationales sûres",""
"MK","Indicateurs macro","154","Macédoine du Nord","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.49816","Fc","Donnée calculée",""
"MK","Indicateurs macro","129","Madagascar","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","14104.664678","X","Sources internationales sûres",""
"MK","Indicateurs macro","129","Madagascar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","522.989511","X","Sources internationales sûres",""
"MK","Indicateurs macro","129","Madagascar","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-0.182551","Fc","Donnée calculée",""
"MK","Indicateurs macro","131","Malaisie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","364684.136852","X","Sources internationales sûres",""
"MK","Indicateurs macro","131","Malaisie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11414.293654","X","Sources internationales sûres",""
"MK","Indicateurs macro","131","Malaisie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.322788","Fc","Donnée calculée",""
"MK","Indicateurs macro","130","Malawi","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","8099.266794","X","Sources internationales sûres",""
"MK","Indicateurs macro","130","Malawi","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","434.772494","X","Sources internationales sûres",""
"MK","Indicateurs macro","130","Malawi","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","9.856522","Fc","Donnée calculée",""
"MK","Indicateurs macro","132","Maldives","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","5642.163793","X","Sources internationales sûres",""
"MK","Indicateurs macro","132","Maldives","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","10626.48444","X","Sources internationales sûres",""
"MK","Indicateurs macro","132","Maldives","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.378441","Fc","Donnée calculée",""
"MK","Indicateurs macro","133","Mali","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","17432.629275","X","Sources internationales sûres",""
"MK","Indicateurs macro","133","Mali","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","886.794271","X","Sources internationales sûres",""
"MK","Indicateurs macro","133","Mali","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-0.895262","Fc","Donnée calculée",""
"MK","Indicateurs macro","134","Malte","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","14863.598909","X","Sources internationales sûres",""
"MK","Indicateurs macro","134","Malte","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","33752.370516","X","Sources internationales sûres",""
"MK","Indicateurs macro","134","Malte","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","1.218795","Fc","Donnée calculée",""
"MK","Indicateurs macro","143","Maroc","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","119700.622943","X","Sources internationales sûres",""
"MK","Indicateurs macro","143","Maroc","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3282.007597","X","Sources internationales sûres",""
"MK","Indicateurs macro","143","Maroc","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.128336","Fc","Donnée calculée",""
"MK","Indicateurs macro","137","Maurice","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","14180.437895","X","Sources internationales sûres",""
"MK","Indicateurs macro","137","Maurice","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11168.6188","X","Sources internationales sûres",""
"MK","Indicateurs macro","137","Maurice","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-0.205028","Fc","Donnée calculée",""
"MK","Indicateurs macro","136","Mauritanie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","7593.745551","X","Sources internationales sûres",""
"MK","Indicateurs macro","136","Mauritanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1677.917728","X","Sources internationales sûres",""
"MK","Indicateurs macro","136","Mauritanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","4.8123","Fc","Donnée calculée",""
"MK","Indicateurs macro","138","Mexique","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1256440.910247","X","Sources internationales sûres",""
"MK","Indicateurs macro","138","Mexique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","9848.604353","X","Sources internationales sûres",""
"MK","Indicateurs macro","138","Mexique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","1.810958","Fc","Donnée calculée",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","414.334298","X","Sources internationales sûres",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3640.419084","X","Sources internationales sûres",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.029561","Fc","Donnée calculée",""
"MK","Indicateurs macro","140","Monaco","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","7423.907159","X","Sources internationales sûres",""
"MK","Indicateurs macro","140","Monaco","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","190532.469952","X","Sources internationales sûres",""
"MK","Indicateurs macro","140","Monaco","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.445287","Fc","Donnée calculée",""
"MK","Indicateurs macro","141","Mongolie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","13852.850272","X","Sources internationales sûres",""
"MK","Indicateurs macro","141","Mongolie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4295.235029","X","Sources internationales sûres",""
"MK","Indicateurs macro","141","Mongolie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.875673","Fc","Donnée calculée",""
"MK","Indicateurs macro","273","Monténégro","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","5542.201626","X","Sources internationales sûres",""
"MK","Indicateurs macro","273","Monténégro","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8825.344514","X","Sources internationales sûres",""
"MK","Indicateurs macro","273","Monténégro","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.612353","Fc","Donnée calculée",""
"MK","Indicateurs macro","142","Montserrat","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","67.288889","X","Sources internationales sûres",""
"MK","Indicateurs macro","142","Montserrat","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","13487.450168","X","Sources internationales sûres",""
"MK","Indicateurs macro","142","Montserrat","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","8.455511","Fc","Donnée calculée",""
"MK","Indicateurs macro","144","Mozambique","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","15296.745151","X","Sources internationales sûres",""
"MK","Indicateurs macro","144","Mozambique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","503.745209","X","Sources internationales sûres",""
"MK","Indicateurs macro","144","Mozambique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.088042","Fc","Donnée calculée",""
"MK","Indicateurs macro","28","Myanmar","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","76784.533938","X","Sources internationales sûres",""
"MK","Indicateurs macro","28","Myanmar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1420.740813","X","Sources internationales sûres",""
"MK","Indicateurs macro","28","Myanmar","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.651826","Fc","Donnée calculée",""
"MK","Indicateurs macro","147","Namibie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","12366.279692","X","Sources internationales sûres",""
"MK","Indicateurs macro","147","Namibie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4957.358577","X","Sources internationales sûres",""
"MK","Indicateurs macro","147","Namibie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-9.789256","Fc","Donnée calculée",""
"MK","Indicateurs macro","148","Nauru","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","132.846561","X","Sources internationales sûres",""
"MK","Indicateurs macro","148","Nauru","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","12350.926128","X","Sources internationales sûres",""
"MK","Indicateurs macro","148","Nauru","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-4.644769","Fc","Donnée calculée",""
"MK","Indicateurs macro","149","Népal","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","30714.934743","X","Sources internationales sûres",""
"MK","Indicateurs macro","149","Népal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1073.621801","X","Sources internationales sûres",""
"MK","Indicateurs macro","149","Népal","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","7.891173","Fc","Donnée calculée",""
"MK","Indicateurs macro","157","Nicaragua","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","12520.885293","X","Sources internationales sûres",""
"MK","Indicateurs macro","157","Nicaragua","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1912.899162","X","Sources internationales sûres",""
"MK","Indicateurs macro","157","Nicaragua","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-5.327799","Fc","Donnée calculée",""
"MK","Indicateurs macro","158","Niger","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","12927.654985","X","Sources internationales sûres",""
"MK","Indicateurs macro","158","Niger","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","554.579943","X","Sources internationales sûres",""
"MK","Indicateurs macro","158","Niger","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.922208","Fc","Donnée calculée",""
"MK","Indicateurs macro","159","Nigéria","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","474516.650002","X","Sources internationales sûres",""
"MK","Indicateurs macro","159","Nigéria","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2361.206967","X","Sources internationales sûres",""
"MK","Indicateurs macro","159","Nigéria","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","9.643739","Fc","Donnée calculée",""
"MK","Indicateurs macro","162","Norvège","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","403336.363636","X","Sources internationales sûres",""
"MK","Indicateurs macro","162","Norvège","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","74985.515257","X","Sources internationales sûres",""
"MK","Indicateurs macro","162","Norvège","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-7.807322","Fc","Donnée calculée",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","9879.709561","X","Sources internationales sûres",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","34941.501541","X","Sources internationales sûres",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-3.834724","Fc","Donnée calculée",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","206768.67331","X","Sources internationales sûres",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","43229.343479","X","Sources internationales sûres",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.384266","Fc","Donnée calculée",""
"MK","Indicateurs macro","221","Oman","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","76331.518668","X","Sources internationales sûres",""
"MK","Indicateurs macro","221","Oman","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15343.062004","X","Sources internationales sûres",""
"MK","Indicateurs macro","221","Oman","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-7.131161","Fc","Donnée calculée",""
"MK","Indicateurs macro","226","Ouganda","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","32609.119589","X","Sources internationales sûres",""
"MK","Indicateurs macro","226","Ouganda","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","736.603087","X","Sources internationales sûres",""
"MK","Indicateurs macro","226","Ouganda","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","6.017045","Fc","Donnée calculée",""
"MK","Indicateurs macro","235","Ouzbékistan","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","57921.285671","X","Sources internationales sûres",""
"MK","Indicateurs macro","235","Ouzbékistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1756.163496","X","Sources internationales sûres",""
"MK","Indicateurs macro","235","Ouzbékistan","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","13.178482","Fc","Donnée calculée",""
"MK","Indicateurs macro","165","Pakistan","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","256996.347774","X","Sources internationales sûres",""
"MK","Indicateurs macro","165","Pakistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1186.69208","X","Sources internationales sûres",""
"MK","Indicateurs macro","165","Pakistan","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-11.373172","Fc","Donnée calculée",""
"MK","Indicateurs macro","180","Palaos","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","280.429406","X","Sources internationales sûres",""
"MK","Indicateurs macro","180","Palaos","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15572.490338","X","Sources internationales sûres",""
"MK","Indicateurs macro","180","Palaos","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.269164","Fc","Donnée calculée",""
"MK","Indicateurs macro","299","Palestine","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","17058.7","X","Sources internationales sûres",""
"MK","Indicateurs macro","299","Palestine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3424.465313","X","Sources internationales sûres",""
"MK","Indicateurs macro","299","Palestine","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.313154","Fc","Donnée calculée",""
"MK","Indicateurs macro","166","Panama","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","66787.866841","X","Sources internationales sûres",""
"MK","Indicateurs macro","166","Panama","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15727.970387","X","Sources internationales sûres",""
"MK","Indicateurs macro","166","Panama","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","1.178837","Fc","Donnée calculée",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","24969.703148","X","Sources internationales sûres",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2845.190636","X","Sources internationales sûres",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","1.118177","Fc","Donnée calculée",""
"MK","Indicateurs macro","169","Paraguay","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","38086.707706","X","Sources internationales sûres",""
"MK","Indicateurs macro","169","Paraguay","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","5406.483416","X","Sources internationales sûres",""
"MK","Indicateurs macro","169","Paraguay","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-6.875963","Fc","Donnée calculée",""
"MK","Indicateurs macro","150","Pays-Bas","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","907050.863145","X","Sources internationales sûres",""
"MK","Indicateurs macro","150","Pays-Bas","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","53052.814311","X","Sources internationales sûres",""
"MK","Indicateurs macro","150","Pays-Bas","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-0.983079","Fc","Donnée calculée",""
"MK","Indicateurs macro","170","Pérou","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","226850.392767","X","Sources internationales sûres",""
"MK","Indicateurs macro","170","Pérou","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6977.76782","X","Sources internationales sûres",""
"MK","Indicateurs macro","170","Pérou","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.526399","Fc","Donnée calculée",""
"MK","Indicateurs macro","171","Philippines","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","359354.437769","X","Sources internationales sûres",""
"MK","Indicateurs macro","171","Philippines","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3323.767006","X","Sources internationales sûres",""
"MK","Indicateurs macro","171","Philippines","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","7.124057","Fc","Donnée calculée",""
"MK","Indicateurs macro","173","Pologne","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","595862.086928","X","Sources internationales sûres",""
"MK","Indicateurs macro","173","Pologne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15727.030606","X","Sources internationales sûres",""
"MK","Indicateurs macro","173","Pologne","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","1.529599","Fc","Donnée calculée",""
"MK","Indicateurs macro","70","Polynésie française","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","6023.367689","X","Sources internationales sûres",""
"MK","Indicateurs macro","70","Polynésie française","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","21566.946149","X","Sources internationales sûres",""
"MK","Indicateurs macro","70","Polynésie française","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-3.018767","Fc","Donnée calculée",""
"MK","Indicateurs macro","177","Porto Rico","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","104988.586","X","Sources internationales sûres",""
"MK","Indicateurs macro","177","Porto Rico","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","35790.652374","X","Sources internationales sûres",""
"MK","Indicateurs macro","177","Porto Rico","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","7.734502","Fc","Donnée calculée",""
"MK","Indicateurs macro","174","Portugal","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","238785.085031","X","Sources internationales sûres",""
"MK","Indicateurs macro","174","Portugal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","23350.353854","X","Sources internationales sûres",""
"MK","Indicateurs macro","174","Portugal","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.166829","Fc","Donnée calculée",""
"MK","Indicateurs macro","179","Qatar","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","183466.208791","X","Sources internationales sûres",""
"MK","Indicateurs macro","179","Qatar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","64781.733197","X","Sources internationales sûres",""
"MK","Indicateurs macro","179","Qatar","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-5.831827","Fc","Donnée calculée",""
"MK","Indicateurs macro","212","République arabe syrienne","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","20379.232554","X","Sources internationales sûres",""
"MK","Indicateurs macro","212","République arabe syrienne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1193.853039","X","Sources internationales sûres",""
"MK","Indicateurs macro","212","République arabe syrienne","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","23.645062","Fc","Donnée calculée",""
"MK","Indicateurs macro","37","République centrafricaine","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2220.306447","X","Sources internationales sûres",""
"MK","Indicateurs macro","37","République centrafricaine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","467.907246","X","Sources internationales sûres",""
"MK","Indicateurs macro","37","République centrafricaine","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.69075","Fc","Donnée calculée",""
"MK","Indicateurs macro","117","République de Corée","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1646539.429786","X","Sources internationales sûres",""
"MK","Indicateurs macro","117","République de Corée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","32143.085012","X","Sources internationales sûres",""
"MK","Indicateurs macro","117","République de Corée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-4.634802","Fc","Donnée calculée",""
"MK","Indicateurs macro","146","République de Moldova","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","11955.456615","X","Sources internationales sûres",""
"MK","Indicateurs macro","146","République de Moldova","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2956.883244","X","Sources internationales sûres",""
"MK","Indicateurs macro","146","République de Moldova","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","4.570672","Fc","Donnée calculée",""
"MK","Indicateurs macro","250","République démocratique du Congo","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","47319.623596","X","Sources internationales sûres",""
"MK","Indicateurs macro","250","République démocratique du Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","545.216205","X","Sources internationales sûres",""
"MK","Indicateurs macro","250","République démocratique du Congo","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.780126","Fc","Donnée calculée",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","18822.594747","X","Sources internationales sûres",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2625.387111","X","Sources internationales sûres",""
"MK","Indicateurs macro","120","République démocratique populaire lao","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.191227","Fc","Donnée calculée",""
"MK","Indicateurs macro","56","République dominicaine","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","88941.371981","X","Sources internationales sûres",""
"MK","Indicateurs macro","56","République dominicaine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8282.123087","X","Sources internationales sûres",""
"MK","Indicateurs macro","56","République dominicaine","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.875213","Fc","Donnée calculée",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","16331.452313","X","Sources internationales sûres",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","639.55639","X","Sources internationales sûres",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-7.033544","Fc","Donnée calculée",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","62942.614442","X","Sources internationales sûres",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1085.115284","X","Sources internationales sûres",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","4.234222","Fc","Donnée calculée",""
"MK","Indicateurs macro","183","Roumanie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","250075.968782","X","Sources internationales sûres",""
"MK","Indicateurs macro","183","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","12914.107396","X","Sources internationales sûres",""
"MK","Indicateurs macro","183","Roumanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","4.253732","Fc","Donnée calculée",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2826441.791137","X","Sources internationales sûres",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","41854.503068","X","Sources internationales sûres",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.649614","Fc","Donnée calculée",""
"MK","Indicateurs macro","184","Rwanda","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","10355.250713","X","Sources internationales sûres",""
"MK","Indicateurs macro","184","Rwanda","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","820.091211","X","Sources internationales sûres",""
"MK","Indicateurs macro","184","Rwanda","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","4.692039","Fc","Donnée calculée",""
"MK","Indicateurs macro","189","Sainte-Lucie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2122.451852","X","Sources internationales sûres",""
"MK","Indicateurs macro","189","Sainte-Lucie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11611.422134","X","Sources internationales sûres",""
