Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","70.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","286","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.61","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2212","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","80.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","548","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","49.15","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","133","Mali","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2888","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","80.42","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","133","Mali","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","234","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","17.94","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","134","Malte","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3379","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","105.36","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","134","Malte","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","912","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","60.88","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3365","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","99.15","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","335","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3033","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.14","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","493","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","41.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2875","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","82.92","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","440","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","31.25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3163","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","91.65","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","700","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.89","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2880","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","103.74","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1308","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","73.76","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3520","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","111.99","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1227","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","67.47","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2130","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","47.3","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","102","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","7.28","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2847","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","97.57","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","638","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","46.24","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2474","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.58","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","307","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","22.95","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2883","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","74.9","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","246","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","13.55","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2620","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.87","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","294","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","158","Niger","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2623","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.82","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","158","Niger","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","154","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.41","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","159","Nig?ria","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2565","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","159","Nig?ria","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","58.13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","159","Nig?ria","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","78","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","159","Nig?ria","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","7.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3449","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","116.28","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1100","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","64.41","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2854","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.28","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","758","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.14","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3228","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","96.45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","968","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","55.63","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2951","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.67","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","582","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","40.94","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2156","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.14","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","154","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.11","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3219","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","100.37","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","752","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","43.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2483","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","66.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","571","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","28.82","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2977","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.87","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","166","Panama","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","702","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","166","Panama","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","48.46","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guin?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2244","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guin?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.31","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guin?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","330","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","168","Papouasie-Nouvelle-Guin?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","35.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2770","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","70.05","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","367","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","169","Paraguay","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.7","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3353","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","108.11","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1156","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","150","Pays-Bas","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","69.57","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","170","P?rou","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2786","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","170","P?rou","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.55","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","170","P?rou","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","459","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","170","P?rou","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","42.94","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2809","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.26","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","417","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","171","Philippines","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3508","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","104.96","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1007","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","173","Pologne","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","56.9","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","70","Polyn?sie fran?aise","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2921","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","70","Polyn?sie fran?aise","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.58","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","70","Polyn?sie fran?aise","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","822","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","70","Polyn?sie fran?aise","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","61.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3458","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","117.74","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1045","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","174","Portugal","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","75.25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","212","R?publique arabe syrienne","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2760","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","212","R?publique arabe syrienne","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","74.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","212","R?publique arabe syrienne","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","420","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","212","R?publique arabe syrienne","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.59","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","1870","Fc","Donn?e calcul?e"
