Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2854","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","82.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","105.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","690","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","41.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2733","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","80.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","151","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","1825","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","23.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","3.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","3.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2583","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","426","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","25.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","30.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2700","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","39.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","210","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","13.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2770","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","72.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","53.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","114","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","6.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3539","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","108.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","156.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","960","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","61.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","72.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3078","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","93.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","792","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","49.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","58.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3340","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","105.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","105.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","754","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","41.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","60.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3236","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","129.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","136.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1303","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","96.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","89.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3312","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","151.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1058","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","69.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","77.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3347","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","105.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","105.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","752","Fc","Donnée calculée"
